region,subregion,county.fips,county.name
alabama,autauga,01001,"Autauga County, Alabama"
alabama,baldwin,01003,"Baldwin County, Alabama"
alabama,barbour,01005,"Barbour County, Alabama"
alabama,bibb,01007,"Bibb County, Alabama"
alabama,blount,01009,"Blount County, Alabama"
alabama,bullock,01011,"Bullock County, Alabama"
alabama,butler,01013,"Butler County, Alabama"
alabama,calhoun,01015,"Calhoun County, Alabama"
alabama,chambers,01017,"Chambers County, Alabama"
alabama,cherokee,01019,"Cherokee County, Alabama"
alabama,chilton,01021,"Chilton County, Alabama"
alabama,choctaw,01023,"Choctaw County, Alabama"
alabama,clarke,01025,"Clarke County, Alabama"
alabama,clay,01027,"Clay County, Alabama"
alabama,cleburne,01029,"Cleburne County, Alabama"
alabama,coffee,01031,"Coffee County, Alabama"
alabama,colbert,01033,"Colbert County, Alabama"
alabama,conecuh,01035,"Conecuh County, Alabama"
alabama,coosa,01037,"Coosa County, Alabama"
alabama,covington,01039,"Covington County, Alabama"
alabama,crenshaw,01041,"Crenshaw County, Alabama"
alabama,cullman,01043,"Cullman County, Alabama"
alabama,dale,01045,"Dale County, Alabama"
alabama,dallas,01047,"Dallas County, Alabama"
alabama,de kalb,01049,"DeKalb County, Alabama"
alabama,elmore,01051,"Elmore County, Alabama"
alabama,escambia,01053,"Escambia County, Alabama"
alabama,etowah,01055,"Etowah County, Alabama"
alabama,fayette,01057,"Fayette County, Alabama"
alabama,franklin,01059,"Franklin County, Alabama"
alabama,geneva,01061,"Geneva County, Alabama"
alabama,greene,01063,"Greene County, Alabama"
alabama,hale,01065,"Hale County, Alabama"
alabama,henry,01067,"Henry County, Alabama"
alabama,houston,01069,"Houston County, Alabama"
alabama,jackson,01071,"Jackson County, Alabama"
alabama,jefferson,01073,"Jefferson County, Alabama"
alabama,lamar,01075,"Lamar County, Alabama"
alabama,lauderdale,01077,"Lauderdale County, Alabama"
alabama,lawrence,01079,"Lawrence County, Alabama"
alabama,lee,01081,"Lee County, Alabama"
alabama,limestone,01083,"Limestone County, Alabama"
alabama,lowndes,01085,"Lowndes County, Alabama"
alabama,macon,01087,"Macon County, Alabama"
alabama,madison,01089,"Madison County, Alabama"
alabama,marengo,01091,"Marengo County, Alabama"
alabama,marion,01093,"Marion County, Alabama"
alabama,marshall,01095,"Marshall County, Alabama"
alabama,mobile,01097,"Mobile County, Alabama"
alabama,monroe,01099,"Monroe County, Alabama"
alabama,montgomery,01101,"Montgomery County, Alabama"
alabama,morgan,01103,"Morgan County, Alabama"
alabama,perry,01105,"Perry County, Alabama"
alabama,pickens,01107,"Pickens County, Alabama"
alabama,pike,01109,"Pike County, Alabama"
alabama,randolph,01111,"Randolph County, Alabama"
alabama,russell,01113,"Russell County, Alabama"
alabama,st clair,01115,"St. Clair County, Alabama"
alabama,shelby,01117,"Shelby County, Alabama"
alabama,sumter,01119,"Sumter County, Alabama"
alabama,talladega,01121,"Talladega County, Alabama"
alabama,tallapoosa,01123,"Tallapoosa County, Alabama"
alabama,tuscaloosa,01125,"Tuscaloosa County, Alabama"
alabama,walker,01127,"Walker County, Alabama"
alabama,washington,01129,"Washington County, Alabama"
alabama,wilcox,01131,"Wilcox County, Alabama"
alabama,winston,01133,"Winston County, Alabama"
arizona,apache,04001,"Apache County, Arizona"
arizona,cochise,04003,"Cochise County, Arizona"
arizona,coconino,04005,"Coconino County, Arizona"
arizona,gila,04007,"Gila County, Arizona"
arizona,graham,04009,"Graham County, Arizona"
arizona,greenlee,04011,"Greenlee County, Arizona"
arizona,la paz,04012,"La Paz County, Arizona"
arizona,maricopa,04013,"Maricopa County, Arizona"
arizona,mohave,04015,"Mohave County, Arizona"
arizona,navajo,04017,"Navajo County, Arizona"
arizona,pima,04019,"Pima County, Arizona"
arizona,pinal,04021,"Pinal County, Arizona"
arizona,santa cruz,04023,"Santa Cruz County, Arizona"
arizona,yavapai,04025,"Yavapai County, Arizona"
arizona,yuma,04027,"Yuma County, Arizona"
arkansas,arkansas,05001,"Arkansas County, Arkansas"
arkansas,ashley,05003,"Ashley County, Arkansas"
arkansas,baxter,05005,"Baxter County, Arkansas"
arkansas,benton,05007,"Benton County, Arkansas"
arkansas,boone,05009,"Boone County, Arkansas"
arkansas,bradley,05011,"Bradley County, Arkansas"
arkansas,calhoun,05013,"Calhoun County, Arkansas"
arkansas,carroll,05015,"Carroll County, Arkansas"
arkansas,chicot,05017,"Chicot County, Arkansas"
arkansas,clark,05019,"Clark County, Arkansas"
arkansas,clay,05021,"Clay County, Arkansas"
arkansas,cleburne,05023,"Cleburne County, Arkansas"
arkansas,cleveland,05025,"Cleveland County, Arkansas"
arkansas,columbia,05027,"Columbia County, Arkansas"
arkansas,conway,05029,"Conway County, Arkansas"
arkansas,craighead,05031,"Craighead County, Arkansas"
arkansas,crawford,05033,"Crawford County, Arkansas"
arkansas,crittenden,05035,"Crittenden County, Arkansas"
arkansas,cross,05037,"Cross County, Arkansas"
arkansas,dallas,05039,"Dallas County, Arkansas"
arkansas,desha,05041,"Desha County, Arkansas"
arkansas,drew,05043,"Drew County, Arkansas"
arkansas,faulkner,05045,"Faulkner County, Arkansas"
arkansas,franklin,05047,"Franklin County, Arkansas"
arkansas,fulton,05049,"Fulton County, Arkansas"
arkansas,garland,05051,"Garland County, Arkansas"
arkansas,grant,05053,"Grant County, Arkansas"
arkansas,greene,05055,"Greene County, Arkansas"
arkansas,hempstead,05057,"Hempstead County, Arkansas"
arkansas,hot spring,05059,"Hot Spring County, Arkansas"
arkansas,howard,05061,"Howard County, Arkansas"
arkansas,independence,05063,"Independence County, Arkansas"
arkansas,izard,05065,"Izard County, Arkansas"
arkansas,jackson,05067,"Jackson County, Arkansas"
arkansas,jefferson,05069,"Jefferson County, Arkansas"
arkansas,johnson,05071,"Johnson County, Arkansas"
arkansas,lafayette,05073,"Lafayette County, Arkansas"
arkansas,lawrence,05075,"Lawrence County, Arkansas"
arkansas,lee,05077,"Lee County, Arkansas"
arkansas,lincoln,05079,"Lincoln County, Arkansas"
arkansas,little river,05081,"Little River County, Arkansas"
arkansas,logan,05083,"Logan County, Arkansas"
arkansas,lonoke,05085,"Lonoke County, Arkansas"
arkansas,madison,05087,"Madison County, Arkansas"
arkansas,marion,05089,"Marion County, Arkansas"
arkansas,miller,05091,"Miller County, Arkansas"
arkansas,mississippi,05093,"Mississippi County, Arkansas"
arkansas,monroe,05095,"Monroe County, Arkansas"
arkansas,montgomery,05097,"Montgomery County, Arkansas"
arkansas,nevada,05099,"Nevada County, Arkansas"
arkansas,newton,05101,"Newton County, Arkansas"
arkansas,ouachita,05103,"Ouachita County, Arkansas"
arkansas,perry,05105,"Perry County, Arkansas"
arkansas,phillips,05107,"Phillips County, Arkansas"
arkansas,pike,05109,"Pike County, Arkansas"
arkansas,poinsett,05111,"Poinsett County, Arkansas"
arkansas,polk,05113,"Polk County, Arkansas"
arkansas,pope,05115,"Pope County, Arkansas"
arkansas,prairie,05117,"Prairie County, Arkansas"
arkansas,pulaski,05119,"Pulaski County, Arkansas"
arkansas,randolph,05121,"Randolph County, Arkansas"
arkansas,st francis,05123,"St. Francis County, Arkansas"
arkansas,saline,05125,"Saline County, Arkansas"
arkansas,scott,05127,"Scott County, Arkansas"
arkansas,searcy,05129,"Searcy County, Arkansas"
arkansas,sebastian,05131,"Sebastian County, Arkansas"
arkansas,sevier,05133,"Sevier County, Arkansas"
arkansas,sharp,05135,"Sharp County, Arkansas"
arkansas,stone,05137,"Stone County, Arkansas"
arkansas,union,05139,"Union County, Arkansas"
arkansas,van buren,05141,"Van Buren County, Arkansas"
arkansas,washington,05143,"Washington County, Arkansas"
arkansas,white,05145,"White County, Arkansas"
arkansas,woodruff,05147,"Woodruff County, Arkansas"
arkansas,yell,05149,"Yell County, Arkansas"
california,alameda,06001,"Alameda County, California"
california,alpine,06003,"Alpine County, California"
california,amador,06005,"Amador County, California"
california,butte,06007,"Butte County, California"
california,calaveras,06009,"Calaveras County, California"
california,colusa,06011,"Colusa County, California"
california,contra costa,06013,"Contra Costa County, California"
california,del norte,06015,"Del Norte County, California"
california,el dorado,06017,"El Dorado County, California"
california,fresno,06019,"Fresno County, California"
california,glenn,06021,"Glenn County, California"
california,humboldt,06023,"Humboldt County, California"
california,imperial,06025,"Imperial County, California"
california,inyo,06027,"Inyo County, California"
california,kern,06029,"Kern County, California"
california,kings,06031,"Kings County, California"
california,lake,06033,"Lake County, California"
california,lassen,06035,"Lassen County, California"
california,los angeles,06037,"Los Angeles County, California"
california,madera,06039,"Madera County, California"
california,marin,06041,"Marin County, California"
california,mariposa,06043,"Mariposa County, California"
california,mendocino,06045,"Mendocino County, California"
california,merced,06047,"Merced County, California"
california,modoc,06049,"Modoc County, California"
california,mono,06051,"Mono County, California"
california,monterey,06053,"Monterey County, California"
california,napa,06055,"Napa County, California"
california,nevada,06057,"Nevada County, California"
california,orange,06059,"Orange County, California"
california,placer,06061,"Placer County, California"
california,plumas,06063,"Plumas County, California"
california,riverside,06065,"Riverside County, California"
california,sacramento,06067,"Sacramento County, California"
california,san benito,06069,"San Benito County, California"
california,san bernardino,06071,"San Bernardino County, California"
california,san diego,06073,"San Diego County, California"
california,san francisco,06075,"San Francisco County, California"
california,san joaquin,06077,"San Joaquin County, California"
california,san luis obispo,06079,"San Luis Obispo County, California"
california,san mateo,06081,"San Mateo County, California"
california,santa barbara,06083,"Santa Barbara County, California"
california,santa clara,06085,"Santa Clara County, California"
california,santa cruz,06087,"Santa Cruz County, California"
california,shasta,06089,"Shasta County, California"
california,sierra,06091,"Sierra County, California"
california,siskiyou,06093,"Siskiyou County, California"
california,solano,06095,"Solano County, California"
california,sonoma,06097,"Sonoma County, California"
california,stanislaus,06099,"Stanislaus County, California"
california,sutter,06101,"Sutter County, California"
california,tehama,06103,"Tehama County, California"
california,trinity,06105,"Trinity County, California"
california,tulare,06107,"Tulare County, California"
california,tuolumne,06109,"Tuolumne County, California"
california,ventura,06111,"Ventura County, California"
california,yolo,06113,"Yolo County, California"
california,yuba,06115,"Yuba County, California"
colorado,adams,08001,"Adams County, Colorado"
colorado,alamosa,08003,"Alamosa County, Colorado"
colorado,arapahoe,08005,"Arapahoe County, Colorado"
colorado,archuleta,08007,"Archuleta County, Colorado"
colorado,baca,08009,"Baca County, Colorado"
colorado,bent,08011,"Bent County, Colorado"
colorado,boulder,08013,"Boulder County, Colorado"
colorado,broomfield,08014,"Broomfield County, Colorado"
colorado,chaffee,08015,"Chaffee County, Colorado"
colorado,cheyenne,08017,"Cheyenne County, Colorado"
colorado,clear creek,08019,"Clear Creek County, Colorado"
colorado,conejos,08021,"Conejos County, Colorado"
colorado,costilla,08023,"Costilla County, Colorado"
colorado,crowley,08025,"Crowley County, Colorado"
colorado,custer,08027,"Custer County, Colorado"
colorado,delta,08029,"Delta County, Colorado"
colorado,denver,08031,"Denver County, Colorado"
colorado,dolores,08033,"Dolores County, Colorado"
colorado,douglas,08035,"Douglas County, Colorado"
colorado,eagle,08037,"Eagle County, Colorado"
colorado,elbert,08039,"Elbert County, Colorado"
colorado,el paso,08041,"El Paso County, Colorado"
colorado,fremont,08043,"Fremont County, Colorado"
colorado,garfield,08045,"Garfield County, Colorado"
colorado,gilpin,08047,"Gilpin County, Colorado"
colorado,grand,08049,"Grand County, Colorado"
colorado,gunnison,08051,"Gunnison County, Colorado"
colorado,hinsdale,08053,"Hinsdale County, Colorado"
colorado,huerfano,08055,"Huerfano County, Colorado"
colorado,jackson,08057,"Jackson County, Colorado"
colorado,jefferson,08059,"Jefferson County, Colorado"
colorado,kiowa,08061,"Kiowa County, Colorado"
colorado,kit carson,08063,"Kit Carson County, Colorado"
colorado,lake,08065,"Lake County, Colorado"
colorado,la plata,08067,"La Plata County, Colorado"
colorado,larimer,08069,"Larimer County, Colorado"
colorado,las animas,08071,"Las Animas County, Colorado"
colorado,lincoln,08073,"Lincoln County, Colorado"
colorado,logan,08075,"Logan County, Colorado"
colorado,mesa,08077,"Mesa County, Colorado"
colorado,mineral,08079,"Mineral County, Colorado"
colorado,moffat,08081,"Moffat County, Colorado"
colorado,montezuma,08083,"Montezuma County, Colorado"
colorado,montrose,08085,"Montrose County, Colorado"
colorado,morgan,08087,"Morgan County, Colorado"
colorado,otero,08089,"Otero County, Colorado"
colorado,ouray,08091,"Ouray County, Colorado"
colorado,park,08093,"Park County, Colorado"
colorado,phillips,08095,"Phillips County, Colorado"
colorado,pitkin,08097,"Pitkin County, Colorado"
colorado,prowers,08099,"Prowers County, Colorado"
colorado,pueblo,08101,"Pueblo County, Colorado"
colorado,rio blanco,08103,"Rio Blanco County, Colorado"
colorado,rio grande,08105,"Rio Grande County, Colorado"
colorado,routt,08107,"Routt County, Colorado"
colorado,saguache,08109,"Saguache County, Colorado"
colorado,san juan,08111,"San Juan County, Colorado"
colorado,san miguel,08113,"San Miguel County, Colorado"
colorado,sedgwick,08115,"Sedgwick County, Colorado"
colorado,summit,08117,"Summit County, Colorado"
colorado,teller,08119,"Teller County, Colorado"
colorado,washington,08121,"Washington County, Colorado"
colorado,weld,08123,"Weld County, Colorado"
colorado,yuma,08125,"Yuma County, Colorado"
connecticut,fairfield,09001,"Fairfield County, Connecticut"
connecticut,hartford,09003,"Hartford County, Connecticut"
connecticut,litchfield,09005,"Litchfield County, Connecticut"
connecticut,middlesex,09007,"Middlesex County, Connecticut"
connecticut,new haven,09009,"New Haven County, Connecticut"
connecticut,new london,09011,"New London County, Connecticut"
connecticut,tolland,09013,"Tolland County, Connecticut"
connecticut,windham,09015,"Windham County, Connecticut"
delaware,kent,10001,"Kent County, Delaware"
delaware,new castle,10003,"New Castle County, Delaware"
delaware,sussex,10005,"Sussex County, Delaware"
district of columbia,washington,11001,"District of Columbia, District of Columbia"
florida,alachua,12001,"Alachua County, Florida"
florida,baker,12003,"Baker County, Florida"
florida,bay,12005,"Bay County, Florida"
florida,bradford,12007,"Bradford County, Florida"
florida,brevard,12009,"Brevard County, Florida"
florida,broward,12011,"Broward County, Florida"
florida,calhoun,12013,"Calhoun County, Florida"
florida,charlotte,12015,"Charlotte County, Florida"
florida,citrus,12017,"Citrus County, Florida"
florida,clay,12019,"Clay County, Florida"
florida,collier,12021,"Collier County, Florida"
florida,columbia,12023,"Columbia County, Florida"
florida,de soto,12027,"DeSoto County, Florida"
florida,dixie,12029,"Dixie County, Florida"
florida,duval,12031,"Duval County, Florida"
florida,escambia,12033,"Escambia County, Florida"
florida,flagler,12035,"Flagler County, Florida"
florida,franklin,12037,"Franklin County, Florida"
florida,gadsden,12039,"Gadsden County, Florida"
florida,gilchrist,12041,"Gilchrist County, Florida"
florida,glades,12043,"Glades County, Florida"
florida,gulf,12045,"Gulf County, Florida"
florida,hamilton,12047,"Hamilton County, Florida"
florida,hardee,12049,"Hardee County, Florida"
florida,hendry,12051,"Hendry County, Florida"
florida,hernando,12053,"Hernando County, Florida"
florida,highlands,12055,"Highlands County, Florida"
florida,hillsborough,12057,"Hillsborough County, Florida"
florida,holmes,12059,"Holmes County, Florida"
florida,indian river,12061,"Indian River County, Florida"
florida,jackson,12063,"Jackson County, Florida"
florida,jefferson,12065,"Jefferson County, Florida"
florida,lafayette,12067,"Lafayette County, Florida"
florida,lake,12069,"Lake County, Florida"
florida,lee,12071,"Lee County, Florida"
florida,leon,12073,"Leon County, Florida"
florida,levy,12075,"Levy County, Florida"
florida,liberty,12077,"Liberty County, Florida"
florida,madison,12079,"Madison County, Florida"
florida,manatee,12081,"Manatee County, Florida"
florida,marion,12083,"Marion County, Florida"
florida,martin,12085,"Martin County, Florida"
florida,miami-dade,12086,"Miami-Dade County, Florida"
florida,monroe,12087,"Monroe County, Florida"
florida,nassau,12089,"Nassau County, Florida"
florida,okaloosa,12091,"Okaloosa County, Florida"
florida,okeechobee,12093,"Okeechobee County, Florida"
florida,orange,12095,"Orange County, Florida"
florida,osceola,12097,"Osceola County, Florida"
florida,palm beach,12099,"Palm Beach County, Florida"
florida,pasco,12101,"Pasco County, Florida"
florida,pinellas,12103,"Pinellas County, Florida"
florida,polk,12105,"Polk County, Florida"
florida,putnam,12107,"Putnam County, Florida"
florida,st johns,12109,"St. Johns County, Florida"
florida,st lucie,12111,"St. Lucie County, Florida"
florida,santa rosa,12113,"Santa Rosa County, Florida"
florida,sarasota,12115,"Sarasota County, Florida"
florida,seminole,12117,"Seminole County, Florida"
florida,sumter,12119,"Sumter County, Florida"
florida,suwannee,12121,"Suwannee County, Florida"
florida,taylor,12123,"Taylor County, Florida"
florida,union,12125,"Union County, Florida"
florida,volusia,12127,"Volusia County, Florida"
florida,wakulla,12129,"Wakulla County, Florida"
florida,walton,12131,"Walton County, Florida"
florida,washington,12133,"Washington County, Florida"
georgia,appling,13001,"Appling County, Georgia"
georgia,atkinson,13003,"Atkinson County, Georgia"
georgia,bacon,13005,"Bacon County, Georgia"
georgia,baker,13007,"Baker County, Georgia"
georgia,baldwin,13009,"Baldwin County, Georgia"
georgia,banks,13011,"Banks County, Georgia"
georgia,barrow,13013,"Barrow County, Georgia"
georgia,bartow,13015,"Bartow County, Georgia"
georgia,ben hill,13017,"Ben Hill County, Georgia"
georgia,berrien,13019,"Berrien County, Georgia"
georgia,bibb,13021,"Bibb County, Georgia"
georgia,bleckley,13023,"Bleckley County, Georgia"
georgia,brantley,13025,"Brantley County, Georgia"
georgia,brooks,13027,"Brooks County, Georgia"
georgia,bryan,13029,"Bryan County, Georgia"
georgia,bulloch,13031,"Bulloch County, Georgia"
georgia,burke,13033,"Burke County, Georgia"
georgia,butts,13035,"Butts County, Georgia"
georgia,calhoun,13037,"Calhoun County, Georgia"
georgia,camden,13039,"Camden County, Georgia"
georgia,candler,13043,"Candler County, Georgia"
georgia,carroll,13045,"Carroll County, Georgia"
georgia,catoosa,13047,"Catoosa County, Georgia"
georgia,charlton,13049,"Charlton County, Georgia"
georgia,chatham,13051,"Chatham County, Georgia"
georgia,chattahoochee,13053,"Chattahoochee County, Georgia"
georgia,chattooga,13055,"Chattooga County, Georgia"
georgia,cherokee,13057,"Cherokee County, Georgia"
georgia,clarke,13059,"Clarke County, Georgia"
georgia,clay,13061,"Clay County, Georgia"
georgia,clayton,13063,"Clayton County, Georgia"
georgia,clinch,13065,"Clinch County, Georgia"
georgia,cobb,13067,"Cobb County, Georgia"
georgia,coffee,13069,"Coffee County, Georgia"
georgia,colquitt,13071,"Colquitt County, Georgia"
georgia,columbia,13073,"Columbia County, Georgia"
georgia,cook,13075,"Cook County, Georgia"
georgia,coweta,13077,"Coweta County, Georgia"
georgia,crawford,13079,"Crawford County, Georgia"
georgia,crisp,13081,"Crisp County, Georgia"
georgia,dade,13083,"Dade County, Georgia"
georgia,dawson,13085,"Dawson County, Georgia"
georgia,decatur,13087,"Decatur County, Georgia"
georgia,de kalb,13089,"DeKalb County, Georgia"
georgia,dodge,13091,"Dodge County, Georgia"
georgia,dooly,13093,"Dooly County, Georgia"
georgia,dougherty,13095,"Dougherty County, Georgia"
georgia,douglas,13097,"Douglas County, Georgia"
georgia,early,13099,"Early County, Georgia"
georgia,echols,13101,"Echols County, Georgia"
georgia,effingham,13103,"Effingham County, Georgia"
georgia,elbert,13105,"Elbert County, Georgia"
georgia,emanuel,13107,"Emanuel County, Georgia"
georgia,evans,13109,"Evans County, Georgia"
georgia,fannin,13111,"Fannin County, Georgia"
georgia,fayette,13113,"Fayette County, Georgia"
georgia,floyd,13115,"Floyd County, Georgia"
georgia,forsyth,13117,"Forsyth County, Georgia"
georgia,franklin,13119,"Franklin County, Georgia"
georgia,fulton,13121,"Fulton County, Georgia"
georgia,gilmer,13123,"Gilmer County, Georgia"
georgia,glascock,13125,"Glascock County, Georgia"
georgia,glynn,13127,"Glynn County, Georgia"
georgia,gordon,13129,"Gordon County, Georgia"
georgia,grady,13131,"Grady County, Georgia"
georgia,greene,13133,"Greene County, Georgia"
georgia,gwinnett,13135,"Gwinnett County, Georgia"
georgia,habersham,13137,"Habersham County, Georgia"
georgia,hall,13139,"Hall County, Georgia"
georgia,hancock,13141,"Hancock County, Georgia"
georgia,haralson,13143,"Haralson County, Georgia"
georgia,harris,13145,"Harris County, Georgia"
georgia,hart,13147,"Hart County, Georgia"
georgia,heard,13149,"Heard County, Georgia"
georgia,henry,13151,"Henry County, Georgia"
georgia,houston,13153,"Houston County, Georgia"
georgia,irwin,13155,"Irwin County, Georgia"
georgia,jackson,13157,"Jackson County, Georgia"
georgia,jasper,13159,"Jasper County, Georgia"
georgia,jeff davis,13161,"Jeff Davis County, Georgia"
georgia,jefferson,13163,"Jefferson County, Georgia"
georgia,jenkins,13165,"Jenkins County, Georgia"
georgia,johnson,13167,"Johnson County, Georgia"
georgia,jones,13169,"Jones County, Georgia"
georgia,lamar,13171,"Lamar County, Georgia"
georgia,lanier,13173,"Lanier County, Georgia"
georgia,laurens,13175,"Laurens County, Georgia"
georgia,lee,13177,"Lee County, Georgia"
georgia,liberty,13179,"Liberty County, Georgia"
georgia,lincoln,13181,"Lincoln County, Georgia"
georgia,long,13183,"Long County, Georgia"
georgia,lowndes,13185,"Lowndes County, Georgia"
georgia,lumpkin,13187,"Lumpkin County, Georgia"
georgia,mcduffie,13189,"McDuffie County, Georgia"
georgia,mcintosh,13191,"McIntosh County, Georgia"
georgia,macon,13193,"Macon County, Georgia"
georgia,madison,13195,"Madison County, Georgia"
georgia,marion,13197,"Marion County, Georgia"
georgia,meriwether,13199,"Meriwether County, Georgia"
georgia,miller,13201,"Miller County, Georgia"
georgia,mitchell,13205,"Mitchell County, Georgia"
georgia,monroe,13207,"Monroe County, Georgia"
georgia,montgomery,13209,"Montgomery County, Georgia"
georgia,morgan,13211,"Morgan County, Georgia"
georgia,murray,13213,"Murray County, Georgia"
georgia,muscogee,13215,"Muscogee County, Georgia"
georgia,newton,13217,"Newton County, Georgia"
georgia,oconee,13219,"Oconee County, Georgia"
georgia,oglethorpe,13221,"Oglethorpe County, Georgia"
georgia,paulding,13223,"Paulding County, Georgia"
georgia,peach,13225,"Peach County, Georgia"
georgia,pickens,13227,"Pickens County, Georgia"
georgia,pierce,13229,"Pierce County, Georgia"
georgia,pike,13231,"Pike County, Georgia"
georgia,polk,13233,"Polk County, Georgia"
georgia,pulaski,13235,"Pulaski County, Georgia"
georgia,putnam,13237,"Putnam County, Georgia"
georgia,quitman,13239,"Quitman County, Georgia"
georgia,rabun,13241,"Rabun County, Georgia"
georgia,randolph,13243,"Randolph County, Georgia"
georgia,richmond,13245,"Richmond County, Georgia"
georgia,rockdale,13247,"Rockdale County, Georgia"
georgia,schley,13249,"Schley County, Georgia"
georgia,screven,13251,"Screven County, Georgia"
georgia,seminole,13253,"Seminole County, Georgia"
georgia,spalding,13255,"Spalding County, Georgia"
georgia,stephens,13257,"Stephens County, Georgia"
georgia,stewart,13259,"Stewart County, Georgia"
georgia,sumter,13261,"Sumter County, Georgia"
georgia,talbot,13263,"Talbot County, Georgia"
georgia,taliaferro,13265,"Taliaferro County, Georgia"
georgia,tattnall,13267,"Tattnall County, Georgia"
georgia,taylor,13269,"Taylor County, Georgia"
georgia,telfair,13271,"Telfair County, Georgia"
georgia,terrell,13273,"Terrell County, Georgia"
georgia,thomas,13275,"Thomas County, Georgia"
georgia,tift,13277,"Tift County, Georgia"
georgia,toombs,13279,"Toombs County, Georgia"
georgia,towns,13281,"Towns County, Georgia"
georgia,treutlen,13283,"Treutlen County, Georgia"
georgia,troup,13285,"Troup County, Georgia"
georgia,turner,13287,"Turner County, Georgia"
georgia,twiggs,13289,"Twiggs County, Georgia"
georgia,union,13291,"Union County, Georgia"
georgia,upson,13293,"Upson County, Georgia"
georgia,walker,13295,"Walker County, Georgia"
georgia,walton,13297,"Walton County, Georgia"
georgia,ware,13299,"Ware County, Georgia"
georgia,warren,13301,"Warren County, Georgia"
georgia,washington,13303,"Washington County, Georgia"
georgia,wayne,13305,"Wayne County, Georgia"
georgia,webster,13307,"Webster County, Georgia"
georgia,wheeler,13309,"Wheeler County, Georgia"
georgia,white,13311,"White County, Georgia"
georgia,whitfield,13313,"Whitfield County, Georgia"
georgia,wilcox,13315,"Wilcox County, Georgia"
georgia,wilkes,13317,"Wilkes County, Georgia"
georgia,wilkinson,13319,"Wilkinson County, Georgia"
georgia,worth,13321,"Worth County, Georgia"
idaho,ada,16001,"Ada County, Idaho"
idaho,adams,16003,"Adams County, Idaho"
idaho,bannock,16005,"Bannock County, Idaho"
idaho,bear lake,16007,"Bear Lake County, Idaho"
idaho,benewah,16009,"Benewah County, Idaho"
idaho,bingham,16011,"Bingham County, Idaho"
idaho,blaine,16013,"Blaine County, Idaho"
idaho,boise,16015,"Boise County, Idaho"
idaho,bonner,16017,"Bonner County, Idaho"
idaho,bonneville,16019,"Bonneville County, Idaho"
idaho,boundary,16021,"Boundary County, Idaho"
idaho,butte,16023,"Butte County, Idaho"
idaho,camas,16025,"Camas County, Idaho"
idaho,canyon,16027,"Canyon County, Idaho"
idaho,caribou,16029,"Caribou County, Idaho"
idaho,cassia,16031,"Cassia County, Idaho"
idaho,clark,16033,"Clark County, Idaho"
idaho,clearwater,16035,"Clearwater County, Idaho"
idaho,custer,16037,"Custer County, Idaho"
idaho,elmore,16039,"Elmore County, Idaho"
idaho,franklin,16041,"Franklin County, Idaho"
idaho,fremont,16043,"Fremont County, Idaho"
idaho,gem,16045,"Gem County, Idaho"
idaho,gooding,16047,"Gooding County, Idaho"
idaho,idaho,16049,"Idaho County, Idaho"
idaho,jefferson,16051,"Jefferson County, Idaho"
idaho,jerome,16053,"Jerome County, Idaho"
idaho,kootenai,16055,"Kootenai County, Idaho"
idaho,latah,16057,"Latah County, Idaho"
idaho,lemhi,16059,"Lemhi County, Idaho"
idaho,lewis,16061,"Lewis County, Idaho"
idaho,lincoln,16063,"Lincoln County, Idaho"
idaho,madison,16065,"Madison County, Idaho"
idaho,minidoka,16067,"Minidoka County, Idaho"
idaho,nez perce,16069,"Nez Perce County, Idaho"
idaho,oneida,16071,"Oneida County, Idaho"
idaho,owyhee,16073,"Owyhee County, Idaho"
idaho,payette,16075,"Payette County, Idaho"
idaho,power,16077,"Power County, Idaho"
idaho,shoshone,16079,"Shoshone County, Idaho"
idaho,teton,16081,"Teton County, Idaho"
idaho,twin falls,16083,"Twin Falls County, Idaho"
idaho,valley,16085,"Valley County, Idaho"
idaho,washington,16087,"Washington County, Idaho"
illinois,adams,17001,"Adams County, Illinois"
illinois,alexander,17003,"Alexander County, Illinois"
illinois,bond,17005,"Bond County, Illinois"
illinois,boone,17007,"Boone County, Illinois"
illinois,brown,17009,"Brown County, Illinois"
illinois,bureau,17011,"Bureau County, Illinois"
illinois,calhoun,17013,"Calhoun County, Illinois"
illinois,carroll,17015,"Carroll County, Illinois"
illinois,cass,17017,"Cass County, Illinois"
illinois,champaign,17019,"Champaign County, Illinois"
illinois,christian,17021,"Christian County, Illinois"
illinois,clark,17023,"Clark County, Illinois"
illinois,clay,17025,"Clay County, Illinois"
illinois,clinton,17027,"Clinton County, Illinois"
illinois,coles,17029,"Coles County, Illinois"
illinois,cook,17031,"Cook County, Illinois"
illinois,crawford,17033,"Crawford County, Illinois"
illinois,cumberland,17035,"Cumberland County, Illinois"
illinois,de kalb,17037,"DeKalb County, Illinois"
illinois,de witt,17039,"De Witt County, Illinois"
illinois,douglas,17041,"Douglas County, Illinois"
illinois,du page,17043,"DuPage County, Illinois"
illinois,edgar,17045,"Edgar County, Illinois"
illinois,edwards,17047,"Edwards County, Illinois"
illinois,effingham,17049,"Effingham County, Illinois"
illinois,fayette,17051,"Fayette County, Illinois"
illinois,ford,17053,"Ford County, Illinois"
illinois,franklin,17055,"Franklin County, Illinois"
illinois,fulton,17057,"Fulton County, Illinois"
illinois,gallatin,17059,"Gallatin County, Illinois"
